City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Newport,GB,2022-06-09 13:02:00,51.5877,-2.9984,64.51,80,100,4.56
295,Sobradinho,BR,2022-06-09 13:04:39,-12.8333,-39.1,78.93,62,59,2.73
296,Dhone,IN,2022-06-09 13:00:39,15.4167,77.8833,97.07,30,23,13.35
297,Esperance,AU,2022-06-09 13:04:41,-33.8667,121.9,60.04,56,100,19.77
298,Nachalovo,RU,2022-06-09 13:04:42,46.338,48.2013,84.13,23,0,6.71
299,Mgachi,RU,2022-06-09 13:04:43,51.05,142.2667,42.35,96,100,5.12
300,Longyearbyen,SJ,2022-06-09 13:04:44,78.2186,15.6401,37.24,87,75,5.75
301,Salalah,OM,2022-06-09 13:04:45,17.0151,54.0924,87.89,70,0,12.66
302,Matara,LK,2022-06-09 13:04:46,5.9485,80.5353,78.58,88,99,11.14
303,Saint-Philippe,RE,2022-06-09 13:04:47,-21.3585,55.7679,74.79,72,55,14.32
304,Sao Joao Da Barra,BR,2022-06-09 13:04:48,-21.6403,-41.0511,77.09,71,51,3.31
305,Hamilton,US,2022-06-09 13:01:02,39.1834,-84.5333,63.61,89,100,6.91
306,Korla,CN,2022-06-09 13:04:51,41.7597,86.1469,90.9,8,3,12.08
307,Puerto Escondido,MX,2022-06-09 13:04:52,15.85,-97.0667,76.03,78,100,4.61
308,Sukabumi,ID,2022-06-09 13:04:53,-6.9181,106.9267,70.52,97,100,1.45
309,Marienburg,PL,2022-06-09 13:04:58,54.0359,19.0266,70.57,84,100,5.5
310,Brus,RS,2022-06-09 13:04:59,43.3836,21.0336,76.33,48,96,4.25
311,Puerto Del Rosario,ES,2022-06-09 13:05:00,28.5004,-13.8627,80.35,61,20,19.57
312,Okhotsk,RU,2022-06-09 13:05:01,59.3833,143.3,41.05,96,100,13.67
313,Cabo San Lucas,MX,2022-06-09 13:05:03,22.8909,-109.9124,72.7,76,3,1.99
314,Surt,LY,2022-06-09 13:05:04,31.2089,16.5887,85.46,44,7,12.55
315,Kralendijk,BQ,2022-06-09 13:03:19,12.15,-68.2667,85.98,70,40,19.57
316,Ketchikan,US,2022-06-09 13:03:05,55.3422,-131.6461,52.27,82,100,4.61
317,Weiser,US,2022-06-09 13:05:07,44.251,-116.9693,55.6,91,78,2.37
318,Luena,AO,2022-06-09 13:05:08,-11.7833,19.9167,75.7,28,11,7.56
319,Anadyr,RU,2022-06-09 13:05:10,64.75,177.4833,39.34,64,0,3.58
320,Capul,PH,2022-06-09 13:05:11,12.4237,124.1811,82.71,79,35,11.54
321,Genhe,CN,2022-06-09 13:05:12,50.7833,121.5167,53.13,98,100,5.35
322,Bowral,AU,2022-06-09 13:05:14,-34.4667,150.4167,46.13,73,68,12.5
323,Itaituba,BR,2022-06-09 13:03:15,-4.2761,-55.9836,82.87,67,100,2.62
324,Ukiah,US,2022-06-09 13:06:15,39.1502,-123.2078,59.43,81,0,1.01
325,Sao Filipe,CV,2022-06-09 13:06:16,14.8961,-24.4956,75.24,79,31,6.17
326,Saint-Remy-De-Provence,FR,2022-06-09 13:06:17,43.7885,4.8317,78.75,36,20,27.63
327,Eyl,SO,2022-06-09 13:06:18,7.9803,49.8164,91.27,46,98,24.85
328,Ilulissat,GL,2022-06-09 13:06:20,69.2167,-51.1,51.82,37,75,8.05
329,Lengshuitan,CN,2022-06-09 13:05:17,26.4111,111.5956,77.85,82,41,3.76
330,Touros,BR,2022-06-09 13:06:23,-5.1989,-35.4608,80.51,78,73,10.16
331,Namibe,AO,2022-06-09 13:06:24,-15.1961,12.1522,81.23,43,3,10.65
332,Sawtell,AU,2022-06-09 13:06:25,-30.3833,153.1,43.18,87,0,4.61
333,Tahe,CN,2022-06-09 13:06:26,52.3333,124.7333,57.07,63,0,3.53
334,Linfen,CN,2022-06-09 13:06:29,36.0889,111.5189,72.21,61,98,11.97
335,Portland,US,2022-06-09 13:01:45,45.5234,-122.6762,59.63,76,100,1.01
336,Smithers,CA,2022-06-09 13:04:25,54.7804,-127.1743,46.49,85,100,0.69
337,General Roca,AR,2022-06-09 13:06:32,-39.0333,-67.5833,45.63,42,0,14.76
338,Tondi,IN,2022-06-09 13:06:33,9.7333,79.0167,84.51,75,47,22.28
339,Joigny,FR,2022-06-09 13:06:34,47.9829,3.401,69.82,51,58,12.37
340,Kaz,RU,2022-06-09 13:06:35,52.9113,87.3105,61.05,43,32,8.37
341,Livny,RU,2022-06-09 13:06:42,52.4253,37.6069,75.02,52,39,4.65
342,Pangody,RU,2022-06-09 13:06:43,65.85,74.4859,73.06,28,7,10.04
343,Lar,IN,2022-06-09 13:06:44,26.2039,83.9717,108.21,15,45,7.63
344,Iguguno,TZ,2022-06-09 13:06:45,-4.5697,34.6275,76.93,40,100,3.31
345,Muroto,JP,2022-06-09 13:06:46,33.2833,134.15,70.68,83,5,2.53
346,Baruun-Urt,MN,2022-06-09 13:06:47,46.6806,113.2792,54.48,74,34,3.6
347,Pandan,PH,2022-06-09 13:06:48,14.0453,124.1694,82.11,80,100,9.4
348,Baykit,RU,2022-06-09 13:06:49,61.67,96.37,59.47,67,99,9.08
349,Arman,RU,2022-06-09 13:06:50,59.7,150.1667,42.04,95,100,7.85
350,Opuwo,NA,2022-06-09 13:06:52,-18.0607,13.84,77.36,20,0,17.43
351,Bonthe,SL,2022-06-09 13:03:07,7.5264,-12.505,84.67,67,96,7.05
352,Pierre,US,2022-06-09 13:06:54,44.3683,-100.351,62.06,79,100,5.99
353,Fuling,CN,2022-06-09 13:02:13,29.7022,107.3919,69.75,92,100,1.61
354,Kaabong,UG,2022-06-09 13:06:55,3.4836,34.1492,75.16,50,57,7.4
355,Seybaplaya,MX,2022-06-09 13:06:56,19.65,-90.6667,78.26,83,100,8.05
356,Havre-Saint-Pierre,CA,2022-06-09 13:06:58,50.2334,-63.5986,48.06,98,100,18.48
357,Myshkin,RU,2022-06-09 13:07:02,57.7897,38.4545,73.62,61,70,9.17
358,Brae,GB,2022-06-09 13:07:04,60.3964,-1.353,55.44,74,67,6.96
359,Turmalina,BR,2022-06-09 13:07:05,-17.2856,-42.73,78.01,31,5,3.6
360,Rehoboth,NA,2022-06-09 13:07:06,-23.3167,17.0833,70.7,9,0,14.36
361,Keflavik,IS,2022-06-09 13:07:07,64.0049,-22.5624,54.03,62,75,13.8
362,Tuatapere,NZ,2022-06-09 13:07:08,-46.1333,167.6833,42.37,87,100,6.33
363,Marzuq,YE,2022-06-09 13:07:09,14.4,46.4667,95.32,14,94,17.98
364,San Luis,AR,2022-06-09 13:07:10,-33.295,-66.3356,55.6,65,86,2.62
365,Ayan,RU,2022-06-09 13:07:11,56.45,138.1667,40.51,94,90,6.06
366,Santa Clara,CU,2022-06-09 13:07:12,22.4,-79.9667,76.66,73,75,3.44
367,Laksar,IN,2022-06-09 13:04:58,29.7667,78.05,98.64,9,72,7.07
368,Manzil Salim,TN,2022-06-09 13:07:15,35.8567,8.4765,83.44,34,100,19.86
369,Malakwal,PK,2022-06-09 13:08:16,32.5536,73.2123,113.47,5,0,7.0
370,Kaoma,ZM,2022-06-09 13:08:17,-14.7833,24.8,71.01,41,80,10.89
371,Cangzhou,CN,2022-06-09 13:08:18,38.3167,116.8667,70.29,69,100,13.22
372,Kenai,US,2022-06-09 13:08:19,60.5544,-151.2583,53.69,86,100,5.75
373,Zhanaozen,KZ,2022-06-09 13:08:20,43.3,52.8,88.97,16,100,14.65
374,Manokwari,ID,2022-06-09 13:08:21,-0.8667,134.0833,80.37,75,83,4.36
375,Santa Lucia,ES,2022-06-09 13:07:32,27.9117,-15.5407,73.76,65,20,33.38
376,Port Hawkesbury,CA,2022-06-09 13:07:28,45.6169,-61.3485,58.96,98,100,10.0
377,Jinchang,CN,2022-06-09 13:08:24,38.4953,102.1739,76.28,19,20,2.42
378,Tessalit,ML,2022-06-09 13:08:25,20.1986,1.0114,106.34,6,3,6.02
379,Nanortalik,GL,2022-06-09 13:08:26,60.1432,-45.2371,40.95,82,29,4.41
380,Langxiang,CN,2022-06-09 13:08:27,46.95,128.8833,55.99,96,100,1.03
381,Mahanoro,MG,2022-06-09 13:08:29,-19.9,48.8,71.96,81,78,7.4
382,Alofi,NU,2022-06-09 13:08:30,-19.0595,-169.9187,76.96,60,100,14.36
383,Elko,US,2022-06-09 13:08:06,41.0002,-115.5012,53.64,61,100,8.01
384,Vaghodia,IN,2022-06-09 13:08:32,22.3,73.3833,100.26,37,14,9.22
385,Bud,US,2022-06-09 13:08:33,39.447,-86.1758,61.99,83,27,9.4
386,Linden,GY,2022-06-09 13:08:34,6.0,-58.3,75.63,95,100,2.42
387,Ancud,CL,2022-06-09 13:08:35,-41.8697,-73.8203,40.23,86,5,5.7
388,Asahikawa,JP,2022-06-09 13:04:19,43.7678,142.3703,52.5,88,37,3.74
389,Norfolk,US,2022-06-09 13:08:37,42.1668,-71.2495,68.07,96,100,5.75
390,Mosetse,BW,2022-06-09 13:08:39,-20.75,26.65,72.1,21,0,10.58
391,Kulu,TR,2022-06-09 13:08:40,39.0951,33.0799,78.39,31,20,11.7
392,Pocao De Pedras,BR,2022-06-09 13:08:41,-4.6667,-44.85,81.59,77,93,3.36
393,Tabuk,PH,2022-06-09 13:08:42,17.4189,121.4443,79.0,88,100,2.66
394,Nuevo Progreso,MX,2022-06-09 13:08:46,23.1667,-97.95,77.9,82,6,1.99
395,Shingu,JP,2022-06-09 13:08:47,33.7333,135.9833,64.99,93,15,3.0
396,Dicabisagan,PH,2022-06-09 13:08:49,17.0818,122.4157,81.72,86,72,7.49
397,Solnechnyy,RU,2022-06-09 13:08:50,50.7214,136.6319,49.5,93,96,2.64
398,Sola,VU,2022-06-09 13:08:51,-13.8833,167.55,80.8,75,100,9.22
399,Sabanagrande,CO,2022-06-09 13:08:53,10.7912,-74.7606,80.69,89,75,3.44
400,Tautira,PF,2022-06-09 13:08:54,-17.7333,-149.15,78.42,76,50,9.93
401,Stuttgart,DE,2022-06-09 13:05:27,48.7823,9.177,72.77,56,20,13.8
402,Raghunathpur,IN,2022-06-09 13:08:56,23.55,86.6667,103.89,18,100,9.33
403,Carinhanha,BR,2022-06-09 13:08:57,-14.3047,-43.765,82.27,26,49,3.27
404,Gonzalez,US,2022-06-09 13:06:04,30.5816,-87.2914,84.81,88,40,9.22
405,Kaduna,NG,2022-06-09 13:08:58,10.5222,7.4383,96.84,29,3,3.04
406,Bayburt,TR,2022-06-09 13:08:59,40.2589,40.2278,69.48,43,99,10.65
407,Avera,US,2022-06-09 13:09:00,33.194,-82.5271,76.55,84,100,10.87
408,Xiamen,CN,2022-06-09 13:09:01,24.4798,118.0819,74.25,97,100,12.71
409,Cleveland,US,2022-06-09 13:04:18,41.4995,-81.6954,59.72,92,75,13.8
410,Kabare,CD,2022-06-09 13:09:03,-2.4683,28.8242,68.97,75,81,3.42
411,Marsa Matruh,EG,2022-06-09 13:09:05,31.3525,27.2453,82.09,52,0,12.24
412,Marsabit,KE,2022-06-09 13:09:07,2.3284,37.9899,78.22,38,81,16.84
413,Lavumisa,SZ,2022-06-09 13:09:08,-27.31,31.892,75.09,31,0,3.4
414,El Alto,PE,2022-06-09 13:09:09,-4.2714,-81.2147,65.86,72,64,11.23
415,Bayamo,CU,2022-06-09 13:10:10,20.3792,-76.6433,78.69,71,100,1.66
416,Katsuura,JP,2022-06-09 13:10:11,35.1333,140.3,65.88,83,100,4.68
417,San Jeronimo,PE,2022-06-09 13:10:12,-11.9472,-75.2829,48.02,74,10,1.41
418,Penha,BR,2022-06-09 13:10:15,-26.7694,-48.6458,62.47,94,75,10.36
419,Omsukchan,RU,2022-06-09 13:10:16,62.5333,155.8,40.84,81,100,8.39
420,Barcelos,PT,2022-06-09 13:10:17,41.5388,-8.6151,82.85,44,5,10.29
421,Atbasar,KZ,2022-06-09 13:10:18,51.8,68.3333,76.1,23,6,13.98
422,Vestmanna,FO,2022-06-09 13:10:19,62.1564,-7.1664,50.92,66,100,21.85
423,Taywarah,AF,2022-06-09 13:10:20,33.35,64.4167,73.06,10,0,17.38
424,Huilong,CN,2022-06-09 13:10:21,31.8111,121.655,72.93,85,56,15.75
425,Carmen,MX,2022-06-09 13:06:53,18.6333,-91.8333,82.44,78,75,13.8
426,Bilma,NE,2022-06-09 13:10:24,18.6853,12.9164,105.66,9,75,10.04
427,Yazman,PK,2022-06-09 13:10:26,29.1212,71.7446,112.69,7,0,14.81
428,Cran-Gevrier,FR,2022-06-09 13:06:49,45.9,6.1,62.04,63,75,4.61
429,Mackay,AU,2022-06-09 13:10:27,-21.15,149.2,46.69,53,9,11.65
430,Verkhnyaya Inta,RU,2022-06-09 13:10:28,65.9811,60.3094,74.75,30,11,11.77
431,Londoko,RU,2022-06-09 13:10:30,49.0333,131.9833,51.69,97,93,1.86
432,Puerto Ayacucho,VE,2022-06-09 13:10:31,5.6639,-67.6236,78.76,83,98,2.3
433,Rabo De Peixe,PT,2022-06-09 13:10:32,37.8,-25.5833,67.51,94,75,8.05
434,Carnarvon,AU,2022-06-09 13:10:33,-24.8667,113.6333,67.98,86,59,13.11
435,Kushima,JP,2022-06-09 13:10:35,31.4583,131.2333,68.29,94,1,2.37
436,Hay River,CA,2022-06-09 13:06:57,60.8156,-115.7999,58.35,55,4,2.28
437,Oranjestad,AW,2022-06-09 13:09:25,12.524,-70.027,80.04,85,11,21.47
438,Altay,CN,2022-06-09 13:10:38,47.8667,88.1167,74.43,44,6,5.23
439,Berlevag,NO,2022-06-09 13:10:39,70.8578,29.0864,48.15,61,0,6.91
440,Cascas,PE,2022-06-09 13:10:40,-7.4833,-78.8167,68.31,54,87,0.92
441,Rocha,UY,2022-06-09 13:07:43,-34.4833,-54.3333,57.85,86,61,4.61
442,Kundian,PK,2022-06-09 13:10:42,32.4587,71.4775,114.73,4,3,9.84
443,Guerrero Negro,MX,2022-06-09 13:10:43,27.9769,-114.0611,61.9,89,50,4.5
444,Shahr-E Babak,IR,2022-06-09 13:10:44,30.1165,55.1186,94.48,6,1,16.08
445,Najran,SA,2022-06-09 13:10:45,17.4924,44.1277,95.86,8,100,15.68
446,Kidal,ML,2022-06-09 13:10:46,18.4411,1.4078,107.31,6,0,18.12
447,Daru,PG,2022-06-09 13:10:47,-9.0763,143.2092,78.49,88,100,12.37
448,Hervey Bay,AU,2022-06-09 13:10:48,-25.2986,152.8535,52.02,64,78,3.0
449,Dubti,ET,2022-06-09 13:10:49,11.7361,41.0853,107.51,11,12,10.18
450,Carutapera,BR,2022-06-09 13:10:50,-1.195,-46.02,79.92,91,92,7.72
451,Necochea,AR,2022-06-09 13:09:05,-38.5473,-58.7368,52.79,65,100,13.06
452,Rauma,FI,2022-06-09 13:10:52,61.1272,21.5113,60.84,80,44,9.31
453,La Antigua,CO,2022-06-09 13:10:53,6.7153,-76.079,61.29,92,42,1.07
454,Basse,DE,2022-06-09 13:10:54,52.5518,9.5069,74.14,61,40,11.5
455,Chegdomyn,RU,2022-06-09 13:10:55,51.1167,133.0167,48.67,79,1,3.27
456,Leh,IN,2022-06-09 13:06:10,34.1667,77.5833,53.44,55,75,3.85
457,Acapulco,MX,2022-06-09 13:09:44,16.8634,-99.8901,76.82,94,75,0.0
458,Banjar,ID,2022-06-09 13:10:58,-8.19,114.9675,78.17,88,100,1.99
459,Madison,US,2022-06-09 13:08:17,34.7334,-86.5667,74.95,88,75,10.36
460,Kaeo,NZ,2022-06-09 13:11:00,-35.1,173.7833,49.32,95,0,9.48
461,Eyrarbakki,IS,2022-06-09 13:11:01,63.863,-21.1481,55.22,48,97,8.68
462,Westport,US,2022-06-09 13:08:42,41.1415,-73.3579,74.14,94,100,8.05
463,Romny,UA,2022-06-09 13:12:03,50.751,33.4747,75.38,51,5,8.34
464,Gboko,NG,2022-06-09 13:12:04,7.3179,8.9951,87.35,55,98,7.94
465,Bathsheba,BB,2022-06-09 13:12:06,13.2167,-59.5167,86.61,70,40,21.85
466,College Place,US,2022-06-09 13:12:07,46.0493,-118.3883,62.56,69,75,4.61
467,Corvallis,US,2022-06-09 13:11:31,44.5646,-123.262,57.11,81,75,3.0
468,Middelburg,ZA,2022-06-09 13:12:09,-25.7751,29.4648,68.38,14,0,7.16
469,Libreville,GA,2022-06-09 13:12:10,0.3925,9.4537,82.94,68,55,5.57
470,San Jose,US,2022-06-09 13:10:02,37.3394,-121.895,57.92,88,40,3.44
471,Nador,MA,2022-06-09 13:12:12,35.174,-2.9287,84.45,48,0,6.91
472,Novyy Urgal,RU,2022-06-09 13:12:13,51.0736,132.5642,49.5,79,9,1.54
473,Narsaq,GL,2022-06-09 13:12:14,60.9167,-46.05,57.42,57,1,5.28
474,Guaraniacu,BR,2022-06-09 13:12:15,-25.1008,-52.8781,56.93,95,100,2.21
475,Oka,CA,2022-06-09 13:12:16,45.4649,-74.0889,57.81,91,100,4.0
476,Tallahassee,US,2022-06-09 13:12:17,30.4383,-84.2807,83.08,86,75,3.44
477,Reshetnikovo,RU,2022-06-09 13:12:19,56.45,36.5667,77.61,47,95,6.71
478,Esna,EG,2022-06-09 13:12:20,25.2934,32.554,108.77,7,0,13.78
479,Phan Thiet,VN,2022-06-09 13:12:21,10.9333,108.1,78.3,89,100,6.11
480,Huangnihe,CN,2022-06-09 13:12:22,43.5583,128.0239,53.56,91,68,2.93
481,Samarai,PG,2022-06-09 13:12:23,-10.6167,150.6667,80.6,80,74,7.52
482,Bulgan,MN,2022-06-09 13:12:25,48.8125,103.5347,46.47,86,100,6.64
483,Sibolga,ID,2022-06-09 13:12:26,1.7427,98.7792,77.56,88,93,2.51
484,Arlit,NE,2022-06-09 13:12:27,18.7369,7.3853,106.03,6,0,7.72
485,Whitehorse,CA,2022-06-09 13:12:28,60.7161,-135.0538,48.81,71,100,17.0
486,San Ignacio,BZ,2022-06-09 13:12:29,17.1561,-89.0714,75.34,94,0,6.91
487,Aswan,EG,2022-06-09 13:12:30,24.0934,32.907,109.67,9,0,13.13
488,Baker City,US,2022-06-09 13:10:35,44.7749,-117.8344,56.64,100,20,0.0
489,Constitucion,CL,2022-06-09 13:12:32,-35.3333,-72.4167,50.47,75,5,6.46
490,Beloha,MG,2022-06-09 13:12:33,-25.1667,45.05,71.24,64,4,15.41
491,Abnub,EG,2022-06-09 13:12:34,27.2696,31.1511,105.26,10,0,9.53
492,Cairns,AU,2022-06-09 13:12:36,-16.9167,145.7667,69.75,74,100,9.22
493,Tirumullaivasal,IN,2022-06-09 13:12:37,11.2333,79.8333,89.24,63,80,18.45
494,Gorontalo,ID,2022-06-09 13:12:39,0.5412,123.0595,76.51,95,100,3.31
495,Vanavara,RU,2022-06-09 13:12:40,60.34,102.2797,57.61,59,23,4.32
496,Piopio,NZ,2022-06-09 13:12:41,-38.4667,175.0167,49.08,91,8,4.16
497,Asau,RO,2022-06-09 13:12:42,46.4333,26.4,81.52,56,98,6.06
498,Port Augusta,AU,2022-06-09 13:12:43,-32.5,137.7667,49.84,74,0,5.77
499,Seymchan,RU,2022-06-09 13:12:45,62.8833,152.4333,43.86,92,100,7.0
500,Kurilsk,RU,2022-06-09 13:12:46,45.2333,147.8833,43.12,88,100,6.02
501,Alekseyevka,RU,2022-06-09 13:12:47,50.6309,38.6903,75.09,47,0,4.32
502,Tukrah,LY,2022-06-09 13:12:48,32.5341,20.5791,82.44,46,6,9.35
503,Demba,CD,2022-06-09 13:12:50,-5.51,22.2667,90.68,20,10,3.36
504,Vila Velha,BR,2022-06-09 13:12:51,-20.3297,-40.2925,78.75,75,20,2.3
505,Proletarsk,RU,2022-06-09 13:12:52,46.7031,41.7192,84.72,30,10,8.12
506,Monchegorsk,RU,2022-06-09 13:12:53,67.9397,32.8739,45.55,83,100,11.92
507,Broome,US,2022-06-09 13:12:54,42.2506,-75.833,62.02,87,100,10.36
508,Ndele,CF,2022-06-09 13:12:55,8.4109,20.6473,75.43,75,99,4.38
509,Bambanglipuro,ID,2022-06-09 13:12:56,-7.95,110.2833,77.11,88,100,2.91
510,Jiangyou,CN,2022-06-09 13:13:58,31.7667,104.7167,70.59,76,36,2.59
511,Sept-Iles,CA,2022-06-09 13:13:59,50.2001,-66.3821,52.05,98,100,3.0
512,Fare,PF,2022-06-09 13:14:00,-16.7,-151.0167,80.02,71,74,7.02
513,Izhma,RU,2022-06-09 13:14:01,65.0083,53.9113,78.64,20,100,2.66
514,Benguela,AO,2022-06-09 13:14:02,-12.5763,13.4055,82.51,42,6,7.14
515,Caluquembe,AO,2022-06-09 13:14:03,-13.7833,14.6833,74.37,23,6,4.79
516,Sambava,MG,2022-06-09 13:14:05,-14.2667,50.1667,77.41,71,100,19.01
517,Anuchino,RU,2022-06-09 13:14:06,43.9622,133.0544,52.12,76,0,5.77
518,Baita,RO,2022-06-09 13:14:08,46.0333,22.9,75.0,50,89,11.97
519,Fortuna,US,2022-06-09 13:14:09,40.5982,-124.1573,52.36,94,0,0.0
520,Hofn,IS,2022-06-09 13:14:10,64.2539,-15.2082,53.62,62,20,17.27
521,Iranshahr,IR,2022-06-09 13:14:11,27.2025,60.6848,112.78,5,1,14.18
522,Muros,ES,2022-06-09 13:14:13,42.7762,-9.0603,77.09,55,40,12.59
523,La Rochelle,FR,2022-06-09 13:12:47,46.1667,-1.15,66.27,72,75,13.8
524,Coria,ES,2022-06-09 13:14:14,39.9879,-6.5377,94.68,20,10,1.66
525,Kununurra,AU,2022-06-09 13:14:15,-15.7667,128.7333,76.98,23,67,12.66
526,Naryan-Mar,RU,2022-06-09 13:14:16,67.6713,53.087,69.96,30,32,6.51
527,Tuy Hoa,VN,2022-06-09 13:14:18,13.0833,109.3,79.41,90,100,6.46
528,Diamantino,BR,2022-06-09 13:14:19,-14.4086,-56.4461,78.93,67,30,3.47
529,Kastamonu,TR,2022-06-09 13:14:20,41.5,33.6667,75.22,49,45,11.34
530,Ostrovnoy,RU,2022-06-09 13:14:21,68.0531,39.5131,44.94,83,100,8.5
531,Hailey,US,2022-06-09 13:14:23,43.5196,-114.3153,53.89,76,0,10.36
532,Buala,SB,2022-06-09 13:14:24,-8.145,159.5921,79.56,83,89,3.53
533,Mocuba,MZ,2022-06-09 13:14:25,-16.8392,36.9856,66.0,95,100,5.03
534,Sfantu Gheorghe,RO,2022-06-09 13:11:45,45.8667,25.7833,71.82,73,93,0.94
535,Ust-Tsilma,RU,2022-06-09 13:14:27,65.441,52.1498,78.12,24,28,2.77
536,Kutum,SD,2022-06-09 13:14:28,14.2,24.6667,92.59,20,86,16.17
537,Enumclaw,US,2022-06-09 13:13:13,47.2043,-121.9915,56.01,91,100,3.15
538,Hambantota,LK,2022-06-09 13:14:30,6.1241,81.1185,80.6,81,99,19.82
539,Kudahuvadhoo,MV,2022-06-09 13:09:43,2.6708,72.8944,83.19,70,100,5.95
540,Bang Saphan,TH,2022-06-09 13:14:32,11.2126,99.5117,80.58,81,18,6.02
541,Flin Flon,CA,2022-06-09 13:14:33,54.7682,-101.865,58.93,50,82,5.93
542,Coquimbo,CL,2022-06-09 13:14:34,-29.9533,-71.3436,51.53,87,75,5.75
543,Denpasar,ID,2022-06-09 13:09:36,-8.65,115.2167,83.86,89,20,9.22
544,Erzin,TR,2022-06-09 13:14:36,36.9559,36.2,78.76,67,14,10.38
545,Vinnytsya,UA,2022-06-09 13:14:37,49.2328,28.481,76.87,45,92,9.89
546,Aklavik,CA,2022-06-09 13:14:39,68.2191,-135.0107,32.68,75,92,9.95
547,Marawi,PH,2022-06-09 13:14:40,7.9986,124.2928,70.21,94,100,1.3
548,Hokitika,NZ,2022-06-09 13:14:41,-42.7167,170.9667,54.93,87,100,29.08
549,Le Port,RE,2022-06-09 13:14:42,-20.9373,55.2919,75.2,58,78,3.15
550,Biak,ID,2022-06-09 13:14:43,-0.9131,122.8766,77.18,84,75,3.69
551,Vardo,NO,2022-06-09 13:14:44,70.3705,31.1107,46.38,76,0,6.91
552,Qovlar,AZ,2022-06-09 13:14:45,40.948,45.735,87.26,39,10,12.26
553,Coolum Beach,AU,2022-06-09 13:14:46,-26.5333,153.1,50.11,73,0,7.78
554,Mouila,GA,2022-06-09 13:14:48,-1.8685,11.0559,87.73,56,80,2.55
555,Vilhena,BR,2022-06-09 13:12:55,-12.7406,-60.1458,69.67,91,92,2.75
556,Werda,BW,2022-06-09 13:14:49,-25.2667,23.2833,70.65,24,0,6.2
557,Vondrozo,MG,2022-06-09 13:14:50,-22.8167,47.2833,61.2,90,100,1.03
558,Mananjary,MG,2022-06-09 13:15:51,-21.2167,48.3333,69.75,80,98,7.16
559,Lincoln,US,2022-06-09 13:15:09,40.8,-96.667,67.55,82,0,3.44
560,Saint-Joseph,RE,2022-06-09 13:15:53,-21.3667,55.6167,71.98,70,28,16.02
561,San Juan,AR,2022-06-09 13:13:27,-31.5375,-68.5364,55.87,42,0,8.77
562,Aleksandrov Gay,RU,2022-06-09 13:15:55,50.147,48.5704,70.99,46,100,10.09
563,Gayny,RU,2022-06-09 13:15:56,60.3071,54.3241,66.7,44,80,9.22
564,Karatau,KZ,2022-06-09 13:15:57,43.1667,70.4667,94.48,16,33,9.42
565,Nove Mesto Na Morave,CZ,2022-06-09 13:15:58,49.5614,16.0742,66.54,92,100,4.0
566,Auki,SB,2022-06-09 13:16:00,-8.7676,160.7034,77.59,85,87,1.59
567,Cukai,MY,2022-06-09 13:16:01,4.25,103.4167,80.55,85,100,4.0
568,Llanes,ES,2022-06-09 13:16:02,43.4198,-4.7549,68.94,77,10,5.75
569,Gizo,SB,2022-06-09 13:16:03,-8.103,156.8419,81.84,73,100,3.65
570,Mana,GF,2022-06-09 13:16:05,5.6592,-53.7767,79.61,85,100,5.14
571,Xuddur,SO,2022-06-09 13:16:06,4.1213,43.8894,86.45,42,76,21.27
572,Sinnamary,GF,2022-06-09 13:16:08,5.3833,-52.95,79.92,84,100,4.29
573,Leninskiy,RU,2022-06-09 13:16:09,54.2781,37.4558,75.38,50,6,3.56
574,Lockhart,US,2022-06-09 13:15:01,28.6194,-81.4426,84.29,83,20,11.5
575,Mwinilunga,ZM,2022-06-09 13:16:10,-11.7358,24.4293,75.0,30,24,7.29
576,Muncar,ID,2022-06-09 13:16:12,-8.4333,114.3333,78.82,87,100,2.82
577,Vung Tau,VN,2022-06-09 13:14:53,10.346,107.0843,83.77,79,100,8.75
578,Nishihara,JP,2022-06-09 13:16:14,26.1842,127.7558,73.45,91,100,8.05
579,Samarkand,UZ,2022-06-09 13:16:15,39.6542,66.9597,90.82,17,10,9.22
580,Mahibadhoo,MV,2022-06-09 13:16:16,3.7833,72.9667,82.94,70,100,6.11
581,Bokoro,TD,2022-06-09 13:16:17,12.3807,17.0568,100.87,25,67,10.33
582,Abonnema,NG,2022-06-09 13:16:18,4.7084,6.7931,85.14,65,94,9.37
583,Rivers,CA,2022-06-09 13:16:19,50.0308,-100.2403,58.15,72,98,4.41
584,Vila Franca Do Campo,PT,2022-06-09 13:11:52,37.7167,-25.4333,68.41,72,98,6.87
585,Tarakan,ID,2022-06-09 13:16:21,3.3,117.6333,78.3,94,40,2.3
586,Flinders,AU,2022-06-09 13:16:22,-34.5833,150.8552,54.18,66,0,8.99
